Name,StockNum,Date,Open,High,Low,Close,Volume,L_score,S_score
大盤,9999,2016/12/17,0,0,0,0,0,0,0
大盤,9999,2016/12/18,0,0,0,0,0,0,0
大盤,9999,2016/12/19,9316.06,9317.03,9237.98,9239.32,-,0,0
大盤,9999,2016/12/20,9229.74,9258.69,9199.84,9242.41,-,0,0
大盤,9999,2016/12/21,9234.94,9263.5,9204.26,9204.26,-,0,0
大盤,9999,2016/12/22,9204.29,9209.72,9118.75,9118.75,-,0,0
大盤,9999,2016/12/23,9112.33,9128.83,9078.64,9078.64,-,0,0
大盤,9999,2016/12/24,0,0,0,0,0,0,-49
大盤,9999,2016/12/25,0,0,0,0,0,0,0
大盤,9999,2016/12/26,9088.99,9127.74,9083.28,9110.54,-,0,0
大盤,9999,2016/12/27,9120.88,9132.05,9100.83,9109.27,-,0,0
大盤,9999,2016/12/28,9120.9,9203.56,9120.9,9201.4,-,0,0
大盤,9999,2016/12/29,9172.39,9196.02,9149.16,9153.09,-,0,0
大盤,9999,2016/12/30,9186.3,9259.09,9186.3,9253.5,-,0,0
大盤,9999,2016/12/31,0,0,0,0,0,0,0
大盤,9999,2017/1/1,0,0,0,0,0,0,0
大盤,9999,2017/1/2,0,0,0,0,0,0,0
大盤,9999,2017/1/3,9252.56,9273.65,9235.95,9272.88,-,0,0
大盤,9999,2017/1/4,9279.52,9299.62,9266.03,9286.96,-,0,0
大盤,9999,2017/1/5,9282.56,9358.42,9282.45,9358.14,-,0,0
大盤,9999,2017/1/6,9371.41,9381.11,9351.25,9372.22,-,0,0
大盤,9999,2017/1/7,0,0,0,0,0,0,0
大盤,9999,2017/1/8,0,0,0,0,0,0,0
大盤,9999,2017/1/9,9376.48,9404.9,9328.19,9342.42,-,0,0
大盤,9999,2017/1/10,9344.19,9353.6,9319.45,9349.64,-,0,0
大盤,9999,2017/1/11,9370.17,9384,9333.49,9345.74,-,0,0
大盤,9999,2017/1/12,9356.12,9430.58,9356.12,9410.18,-,0,0
大盤,9999,2017/1/13,9373.7,9387.68,9352.08,9378.83,-,0,0
大盤,9999,2017/1/14,0,0,0,0,0,0,0
大盤,9999,2017/1/15,0,0,0,0,0,24,0
大盤,9999,2017/1/16,9356.54,9359.01,9281.21,9292.33,-,38,0
大盤,9999,2017/1/17,9301.96,9354.53,9294.68,9354.53,-,0,0
大盤,9999,2017/1/18,9344.74,9350.95,9322.44,9341.97,-,0,0
大盤,9999,2017/1/19,9324.83,9337.64,9287.54,9318.12,-,26,-11
大盤,9999,2017/1/20,9326.8,9350.07,9317.62,9331.46,-,0,0
大盤,9999,2017/1/21,0,0,0,0,0,0,0
大盤,9999,2017/1/22,0,0,0,0,0,0,0
大盤,9999,2017/1/23,9363.66,9427.46,9363.66,9424.05,-,38,0
大盤,9999,2017/1/24,9423.05,9468.34,9416.06,9447.95,-,0,0
大盤,9999,2017/1/25,0,0,0,0,0,58,0
大盤,9999,2017/1/26,0,0,0,0,0,0,0
大盤,9999,2017/1/27,0,0,0,0,0,0,0
大盤,9999,2017/1/28,0,0,0,0,0,0,0
大盤,9999,2017/1/29,0,0,0,0,0,0,0
大盤,9999,2017/1/30,0,0,0,0,0,0,0
大盤,9999,2017/1/31,0,0,0,0,0,0,0
大盤,9999,2017/2/1,0,0,0,0,0,0,0
大盤,9999,2017/2/2,9502.25,9521.34,9413.77,9428.97,-,0,0
大盤,9999,2017/2/3,9450.06,9478.01,9423.93,9455.56,-,0,0
大盤,9999,2017/2/4,0,0,0,0,0,0,0
大盤,9999,2017/2/5,0,0,0,0,0,0,0
大盤,9999,2017/2/6,9467.67,9548.68,9467.67,9538.01,-,0,0
大盤,9999,2017/2/7,9527.42,9555.8,9512.56,9554.56,-,77,0
大盤,9999,2017/2/8,9540.77,9564.07,9505.79,9543.25,-,0,0
大盤,9999,2017/2/9,9555.52,9600.09,9540.51,9590.18,-,0,0
大盤,9999,2017/2/10,9612.67,9688.15,9612.67,9665.59,-,0,0
大盤,9999,2017/2/11,0,0,0,0,0,35,0
大盤,9999,2017/2/12,0,0,0,0,0,113,0
大盤,9999,2017/2/13,9690.39,9711.43,9681.1,9710.32,-,71,0
大盤,9999,2017/2/14,9726.74,9760.01,9698.29,9718.78,-,0,0
大盤,9999,2017/2/15,9724.13,9813.98,9723.04,9799.76,-,0,0
大盤,9999,2017/2/16,9826.89,9869.59,9753.16,9771.25,-,12,0
大盤,9999,2017/2/17,9779.16,9791.59,9754.54,9759.76,-,0,0
大盤,9999,2017/2/18,0,0,0,0,0,0,0
大盤,9999,2017/2/19,0,0,0,0,0,0,0
大盤,9999,2017/2/20,0,0,0,0,0,0,0
鴻海,2317,2016/10/5,79.1,79.8,79.1,79.6,14112000,0,0
鴻海,2317,2016/10/6,80.2,80.3,80,80.2,24573000,0,0
鴻海,2317,2016/10/7,80.5,80.5,80,80,15143000,0,0
鴻海,2317,2016/10/8,0,0,0,0,0,0,0
鴻海,2317,2016/10/9,0,0,0,0,0,0,0
鴻海,2317,2016/10/10,0,0,0,0,0,0,0
鴻海,2317,2016/10/11,81,81.9,80.5,81.1,51522000,0,0
鴻海,2317,2016/10/12,81.5,81.7,80.9,81.6,38137000,0,0
鴻海,2317,2016/10/13,82.1,82.4,81.6,81.8,34698000,0,0
鴻海,2317,2016/10/14,81.6,81.7,80.7,81.2,22253000,0,0
鴻海,2317,2016/10/15,0,0,0,0,0,0,0
鴻海,2317,2016/10/16,0,0,0,0,0,0,0
鴻海,2317,2016/10/17,80.8,82,80.4,81.9,29510000,0,0
鴻海,2317,2016/10/18,81.9,82.2,81.6,82.1,32337000,0,0
鴻海,2317,2016/10/19,82.2,82.5,82.2,82.4,34296000,0,0
鴻海,2317,2016/10/20,82.8,83.5,82.7,83.5,39729000,0,0
鴻海,2317,2016/10/21,84,85,83.9,84.3,64493000,0,0
鴻海,2317,2016/10/22,0,0,0,0,0,0,0
鴻海,2317,2016/10/23,0,0,0,0,0,0,0
鴻海,2317,2016/10/24,84.9,85,84.1,84.2,31015000,0,0
鴻海,2317,2016/10/25,84.6,85.9,84.5,85.7,48372000,0,0
鴻海,2317,2016/10/26,85.2,85.9,85,85.6,36252000,0,0
鴻海,2317,2016/10/27,85.9,86.4,85,85.4,36783000,0,0
鴻海,2317,2016/10/28,85.9,85.9,84.6,84.8,29994000,0,0
鴻海,2317,2016/10/29,0,0,0,0,0,0,0
鴻海,2317,2016/10/30,0,0,0,0,0,0,0
鴻海,2317,2016/10/31,84.7,85.3,83.6,85.3,30717000,0,0
鴻海,2317,2016/11/1,85.3,85.4,84.4,84.6,23087000,0,0
鴻海,2317,2016/11/2,84,84.4,82.6,82.6,51342000,0,0
鴻海,2317,2016/11/3,82.1,83,81.6,81.7,42373000,0,0
鴻海,2317,2016/11/4,81.6,82.5,81.6,82,25482000,0,0
鴻海,2317,2016/11/5,0,0,0,0,0,0,0
鴻海,2317,2016/11/6,0,0,0,0,0,0,0
鴻海,2317,2016/11/7,82.5,83.6,82.3,83.5,29865000,0,0
鴻海,2317,2016/11/8,83.9,84,82.6,83,20286000,0,0
鴻海,2317,2016/11/9,84,84.2,80.1,80.4,69951000,0,0
鴻海,2317,2016/11/10,82.4,82.4,81.5,81.5,48394000,0,0
鴻海,2317,2016/11/11,79.5,80.3,79,79,72920000,0,0
鴻海,2317,2016/11/12,0,0,0,0,0,0,0
鴻海,2317,2016/11/13,0,0,0,0,0,0,0
鴻海,2317,2016/11/14,79.5,79.6,78.6,79,45896000,0,0
鴻海,2317,2016/11/15,78.7,79.8,78.7,79,33869000,0,0
鴻海,2317,2016/11/16,79.4,79.9,79,79,36628000,0,0
鴻海,2317,2016/11/17,79.8,80.6,79.3,80.6,"31,750,00",0,0
鴻海,2317,2016/11/18,80.6,81.3,79.8,80.9,32078000,0,0
鴻海,2317,2016/11/19,0,0,0,0,0,0,0
鴻海,2317,2016/11/20,0,0,0,0,0,0,0
鴻海,2317,2016/11/21,80.9,81.1,80.5,80.9,14256000,0,0
鴻海,2317,2016/11/22,81.3,81.7,81,81.2,28510000,0,0
鴻海,2317,2016/11/23,81.8,82.3,81.7,82,26300000,0,0
鴻海,2317,2016/11/24,81.5,81.7,81.1,81.1,16168000,0,0
鴻海,2317,2016/11/25,80.9,81,80.4,80.5,15960000,0,0
鴻海,2317,2016/11/26,0,0,0,0,0,0,0
鴻海,2317,2016/11/27,0,0,0,0,0,0,0
鴻海,2317,2016/11/28,81.4,81.4,80.7,81.3,15199000,0,0
鴻海,2317,2016/11/29,82,82.8,81.6,82,41593000,0,0
鴻海,2317,2016/11/30,82.2,82.9,81.3,82,49659000,0,0
鴻海,2317,2016/12/1,82.7,82.7,81.7,82.4,25702000,0,0
鴻海,2317,2016/12/2,81.5,81.9,81.3,81.7,27338000,0,0
鴻海,2317,2016/12/3,0,0,0,0,0,0,0
鴻海,2317,2016/12/4,0,0,0,0,0,0,0
鴻海,2317,2016/12/5,81.6,81.9,81.1,81.3,15762000,0,0
鴻海,2317,2016/12/6,82.1,82.4,81.9,82.3,29561000,0,0
鴻海,2317,2016/12/7,83.2,83.4,82.8,83.1,36830000,0,0
鴻海,2317,2016/12/8,84,84.8,83.7,84.8,82690000,0,0
鴻海,2317,2016/12/9,85.5,85.6,84.7,85,47411000,0,0
鴻海,2317,2016/12/10,0,0,0,0,0,0,0
鴻海,2317,2016/12/11,0,0,0,0,0,0,0
鴻海,2317,2016/12/12,84.5,84.9,83.3,83.4,35174000,0,0
鴻海,2317,2016/12/13,84,84.4,83.6,84.4,36232000,0,0
鴻海,2317,2016/12/14,84.9,85,83.7,83.7,29945000,0,0
鴻海,2317,2016/12/15,83.5,84.3,83.5,84.2,32972000,0,0
鴻海,2317,2016/12/16,83.9,84.5,83.6,83.6,35475000,0,0
鴻海,2317,2016/12/17,0,0,0,0,0,0,0
鴻海,2317,2016/12/18,0,0,0,0,0,0,0
鴻海,2317,2016/12/19,83.5,83.7,82.8,82.8,24182000,0,0
鴻海,2317,2016/12/20,83.5,83.8,83,83.7,23443000,0,0
鴻海,2317,2016/12/21,84.1,84.2,83.3,83.3,32729000,0,0
鴻海,2317,2016/12/22,83.6,83.6,82.7,82.8,27876000,0,0
鴻海,2317,2016/12/23,82.7,83.5,82.6,82.7,21756000,0,0
鴻海,2317,2016/12/24,0,0,0,0,0,0,0
鴻海,2317,2016/12/25,0,0,0,0,0,0,0
鴻海,2317,2016/12/26,82.8,83.3,82.8,83.3,8022000,0,0
